Country Code,Country Name,Male Female Ratio,No Of Men Partcp,No Of Players Partcp,No Of Players Won,No Of Plyers Lost,No Of Women Partcp,Number of Records,Olympic Id,Olympic Year,Total Bronze Medals,Total Gold Medals,Total No Of Medals,Total Silver Medals
LAT,Latvia,,1,1,0,1,0,1,O1,2008,0,0,0,0
LAT,Latvia,,1,1,0,1,0,1,O3,2012,0,0,0,0
CHI,Chile,,0,1,0,1,1,1,O3,2012,0,0,0,0
VEN,Venezuela,,0,1,0,1,1,1,O1,2008,0,0,0,0
TUR,Turkey,,1,1,0,1,0,1,O1,2008,0,0,0,0
TUR,Turkey,,1,1,0,1,0,1,O1,2008,0,0,0,0
TUR,Turkey,,1,1,0,1,0,1,O3,2012,0,0,0,0
TUR,Turkey,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
NED,Netherland,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
BEL,Belgium,,1,1,0,1,0,1,O5,2016,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O1,2008,0,0,0,0
KEN,Kenya,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
DEN,Denmark,,1,1,0,1,0,1,O3,2012,0,0,0,0
NED,Netherland,,1,1,0,1,0,1,O1,2008,0,0,0,0
CAN,Canada,,1,1,1,0,0,1,O4,2014,1,0,1,0
CAN,Canada,,1,1,1,0,0,1,O2,2010,0,1,1,0
CAN,Canada,,3,3,0,3,0,1,O2,2010,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O4,2014,0,0,0,0
CAN,Canada,,1,1,1,0,0,1,O4,2014,0,0,1,1
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
UKR,Ukraine,,1,1,0,1,0,1,O1,2008,0,0,0,0
UKR,Ukraine,,1,1,0,1,0,1,O5,2016,0,0,0,0
UKR,Ukraine,,1,1,1,0,0,1,O1,2008,1,0,1,0
UKR,Ukraine,,1,1,0,1,0,1,O3,2012,0,0,0,0
UKR,Ukraine,,1,1,0,1,0,1,O3,2012,0,0,0,0
UKR,Ukraine,,2,2,0,2,0,1,O1,2008,0,0,0,0
UKR,Ukraine,,1,1,0,1,0,1,O5,2016,0,0,0,0
UKR,Ukraine,,1,1,0,1,0,1,O5,2016,0,0,0,0
UKR,Ukraine,,1,1,1,0,0,1,O3,2012,0,0,1,1
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
RSA,South Afri,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,1,0,0,1,O3,2012,1,0,1,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,2,2,0,2,0,1,O5,2016,0,0,0,0
BRA,Brazil,,0,1,0,1,1,1,O1,2008,0,0,0,0
BRA,Brazil,,0,1,0,1,1,1,O3,2012,0,0,0,0
BRA,Brazil,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,1,0,1,0
IRL,Ireland,,1,1,0,1,0,1,O1,2008,0,0,0,0
IRL,Ireland,,1,1,0,1,0,1,O3,2012,0,0,0,0
CAN,Canada,,1,1,1,0,0,1,O3,2012,1,0,1,0
CAN,Canada,,1,1,1,0,0,1,O5,2016,0,1,1,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
GUM,Guam,,1,1,0,1,0,1,O3,2012,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O4,2014,0,0,0,0
GUM,Guam,,1,1,0,1,0,1,O1,2008,0,0,0,0
GUM,Guam,,1,1,0,1,0,1,O3,2012,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O3,2012,0,0,0,0
SAM,Samoa,,1,1,0,1,0,1,O5,2016,0,0,0,0
ETH,Ethiopia,,1,1,0,1,0,1,O1,2008,0,0,0,0
ETH,Ethiopia,,1,1,0,1,0,1,O1,2008,0,0,0,0
PAR,Paraguay,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,0,1,1,0
,,,1,1,1,0,0,1,O3,2012,0,1,1,0
BAH,Bahamas,,1,1,0,1,0,1,O1,2008,0,0,0,0
BAH,Bahamas,,1,1,0,1,0,1,O3,2012,0,0,0,0
NGR,Nigeria,,1,1,0,1,0,1,O3,2012,0,0,0,0
IRL,Ireland,,0,1,0,1,1,1,O1,2008,0,0,0,0
IRL,Ireland,,0,1,0,1,1,1,O3,2012,0,0,0,0
TUR,Turkey,,2,2,0,2,0,1,O1,2008,0,0,0,0
TUR,Turkey,,1,1,0,1,0,1,O3,2012,0,0,0,0
NOR,Norway,,0,1,0,1,1,1,O2,2010,0,0,0,0
VEN,Venezuela,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,1,0,1,1,O5,2016,1,0,1,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
CAN,Canada,,0,1,1,0,1,1,O3,2012,1,0,1,0
CAN,Canada,,0,1,1,0,1,1,O5,2016,1,0,1,0
ITA,Italy,,0,1,0,1,1,1,O5,2016,0,0,0,0
BUL,Bulgaria,,2,2,0,2,0,1,O1,2008,0,0,0,0
BUL,Bulgaria,,0,2,0,2,2,1,O1,2008,0,0,0,0
BUL,Bulgaria,,0,2,0,2,2,1,O4,2014,0,0,0,0
AUS,Australia,,1,1,1,0,0,1,O1,2008,1,0,1,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,1,1,0,1,1,O3,2012,0,0,1,1
BUL,Bulgaria,,1,1,0,1,0,1,O3,2012,0,0,0,0
JAM,Jamaica,,1,1,0,1,0,1,O5,2016,0,0,0,0
IND,India,,1,1,0,1,0,1,O1,2008,0,0,0,0
IND,India,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,0,1,1,0,1,1,O4,2014,0,0,1,1
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
BAH,Bahamas,,2,2,0,2,0,1,O1,2008,0,0,0,0
IND,India,,1,1,0,1,0,1,O5,2016,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O1,2008,0,0,0,0
CAN,Canada,,5,5,0,5,0,1,O2,2010,0,0,0,0
CAN,Canada,,3,3,0,3,0,1,O4,2014,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O5,2016,0,0,0,0
RSA,South Afri,,4,4,0,4,0,1,O5,2016,0,0,0,0
NEP,Nepal,,0,1,0,1,1,1,O1,2008,0,0,0,0
INA,Indonesia,,0,1,0,1,1,1,O5,2016,0,0,0,0
INA,Indonesia,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
BUL,Bulgaria,,2,2,0,2,0,1,O1,2008,0,0,0,0
MEX,Mexico,,0,1,0,1,1,1,O1,2008,0,0,0,0
EST,Estonia,,2,2,0,2,0,1,O2,2010,0,0,0,0
UAE,United Ara,,1,1,0,1,0,1,O3,2012,0,0,0,0
IND,India,,1,1,0,1,0,1,O3,2012,0,0,0,0
VEN,Venezuela,,1,1,0,1,0,1,O1,2008,0,0,0,0
IRQ,Iraq,,1,1,0,1,0,1,O5,2016,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O5,2016,0,0,0,0
INA,Indonesia,,0,1,0,1,1,1,O3,2012,0,0,0,0
PUR,Puerto Ric,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,1,0,1,1,O3,2012,0,1,1,0
KAZ,Kazakhstan,,0,1,0,1,1,1,O5,2016,0,0,0,0
ITA,Italy,,0,1,1,0,1,1,O5,2016,0,1,1,0
CAN,Canada,,0,1,1,0,1,1,O3,2012,1,0,1,0
CAN,Canada,,0,1,1,0,1,1,O5,2016,1,0,1,0
CAN,Canada,,0,1,0,1,1,1,O1,2008,0,0,0,0
COL,Colombia,,0,1,0,1,1,1,O5,2016,0,0,0,0
PUR,Puerto Ric,,0,1,0,1,1,1,O5,2016,0,0,0,0
POR,Portugal,,0,2,0,2,2,1,O1,2008,0,0,0,0
MLI,Mali,,0,1,0,1,1,1,O1,2008,0,0,0,0
COL,Colombia,,0,1,0,1,1,1,O1,2008,0,0,0,0
COL,Colombia,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
ARM,Armenia,,0,1,0,1,1,1,O5,2016,0,0,0,0
ROU,Romania,,0,1,1,0,1,1,O3,2012,1,0,1,0
ROU,Romania,,0,2,0,2,2,1,O3,2012,0,0,0,0
LTU,Lithuania,,0,1,0,1,1,1,O3,2012,0,0,0,0
LTU,Lithuania,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,1,0,1,1,O1,2008,1,0,1,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,1,1,0,1,1,O1,2008,0,1,1,0
,,,0,1,1,0,1,1,O3,2012,0,1,1,0
,,,0,1,1,0,1,1,O5,2016,0,1,1,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
COL,Colombia,,0,1,0,1,1,1,O3,2012,0,0,0,0
ROU,Romania,,0,1,1,0,1,1,O3,2012,1,0,1,0
ROU,Romania,,0,2,0,2,2,1,O3,2012,0,0,0,0
ESP,Spain,,0,1,0,1,1,1,O3,2012,0,0,0,0
ESP,Spain,,0,1,0,1,1,1,O5,2016,0,0,0,0
BRA,Brazil,,0,1,0,1,1,1,O5,2016,0,0,0,0
POR,Portugal,,0,1,0,1,1,1,O3,2012,0,0,0,0
LTU,Lithuania,,0,3,0,3,3,1,O2,2010,0,0,0,0
LTU,Lithuania,,0,3,0,3,3,1,O4,2014,0,0,0,0
POL,Poland,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
MLT,Malta,,0,1,0,1,1,1,O3,2012,0,0,0,0
NED,Netherland,,0,2,0,2,2,1,O2,2010,0,0,0,0
BDI,Burundi,,0,1,0,1,1,1,O3,2012,0,0,0,0
BDI,Burundi,,0,1,0,1,1,1,O5,2016,0,0,0,0
RSA,South Afri,,0,1,0,1,1,1,O1,2008,0,0,0,0
CUB,Cuba,,0,2,0,2,2,1,O3,2012,0,0,0,0
CUB,Cuba,,0,2,0,2,2,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
KAZ,Kazakhstan,,3,3,0,3,0,1,O2,2010,0,0,0,0
KAZ,Kazakhstan,,2,2,0,2,0,1,O4,2014,0,0,0,0
INA,Indonesia,,0,1,0,1,1,1,O3,2012,0,0,0,0
NED,Netherland,,0,1,1,0,1,1,O1,2008,0,0,1,1
TAN,Tanzania,,1,1,0,1,0,1,O1,2008,0,0,0,0
